responseTime,correctCount,incorrectCount,rememberRate,daysSinceLastLearn,isCorrect
3.17,14,1,0.8824,4,1
1.01,5,2,0.6667,7,1
6.42,0,1,0.3333,26,0
9.34,2,1,0.6,21,0
3.73,6,1,0.7778,3,0
4.33,13,1,0.875,54,0
3.05,13,0,0.9333,55,1
2.73,6,0,0.875,4,0
2.82,8,2,0.75,17,0
1.99,7,0,0.8889,4,1
3.6,9,2,0.7692,25,0
4.47,14,3,0.7895,31,0
3.91,7,0,0.8889,7,0
7.75,3,7,0.3333,9,0
3.95,11,2,0.8,25,0
3.45,14,2,0.8333,16,0
3.84,12,3,0.7647,21,0
3.23,6,0,0.875,57,0
2.81,7,5,0.5714,13,1
7.15,3,3,0.5,14,0
5.49,5,2,0.6667,17,0
6.74,9,4,0.6667,5,1
7.21,5,3,0.6,15,1
5.03,2,5,0.3333,3,0
5.36,3,1,0.6667,20,0
7.09,1,7,0.2,30,0
2.16,10,1,0.8462,2,1
3.67,9,1,0.8333,11,1
3.96,5,3,0.6,16,0
3.88,6,3,0.6364,15,1
2.94,12,2,0.8125,7,1
3.88,9,0,0.9091,4,1
3.42,14,1,0.8824,58,1
1.43,14,1,0.8824,6,1
1.26,11,2,0.8,1,1
1.61,12,0,0.9286,1,1
2.92,8,0,0.9,20,0
3.97,11,2,0.8,29,0
1.87,9,0,0.9091,3,1
1.35,13,0,0.9333,5,1
3.84,6,1,0.7778,17,0
5.78,0,5,0.1429,20,0
4.0,6,3,0.6364,15,1
4.3,9,1,0.8333,35,0
3.13,15,2,0.8421,1,1
8.72,0,7,0.1111,10,0
4.93,12,2,0.8125,31,0
3.98,5,0,0.8571,1,1
4.02,14,0,0.9375,38,0
2.1,8,0,0.9,34,0
3.88,2,5,0.3333,2,1
9.39,0,2,0.25,6,0
3.59,12,1,0.8667,7,1
2.15,10,2,0.7857,3,1
8.93,2,3,0.4286,7,0
3.27,14,2,0.8333,24,1
3.43,8,3,0.6923,16,0
6.46,0,4,0.1667,9,0
5.89,9,3,0.7143,8,0
6.97,9,5,0.625,9,1
4.11,8,0,0.9,36,0
7.1,7,3,0.6667,9,1
3.97,13,0,0.9333,3,1
5.01,0,3,0.2,15,0
4.65,11,1,0.8571,50,0
2.67,12,1,0.8667,4,1
2.68,5,2,0.6667,7,0
2.97,15,0,0.9412,5,1
1.38,5,1,0.75,0,1
3.62,9,1,0.8333,49,0
4.33,8,1,0.8182,16,0
6.05,8,5,0.6,14,1
3.6,9,0,0.9091,28,1
1.98,6,1,0.7778,0,1
3.02,14,0,0.9375,21,0
2.76,15,2,0.8421,4,1
1.5,5,0,0.8571,4,1
5.85,9,5,0.625,14,1
4.74,12,1,0.8667,17,0
1.53,12,0,0.9286,4,1
6.26,1,5,0.25,8,0
5.23,3,7,0.3333,24,0
4.92,7,2,0.7273,43,0
3.88,5,3,0.6,18,0
3.26,6,1,0.7778,0,1
6.57,2,4,0.375,25,0
6.6,6,1,0.7778,10,0
1.62,11,3,0.75,38,1
9.62,3,6,0.3636,6,1
3.34,6,2,0.7,18,1
7.46,8,2,0.75,6,1
4.76,8,3,0.6923,11,0
6.88,2,4,0.375,14,0
1.56,9,3,0.7143,15,1
7.38,5,3,0.6,2,1
2.56,5,1,0.75,13,0
6.44,9,4,0.6667,13,1
3.07,8,0,0.9,57,0
4.9,5,4,0.5455,12,0
2.33,6,2,0.7,7,1
9.22,2,5,0.3333,25,0
3.42,6,1,0.7778,13,0
8.62,1,4,0.2857,28,0
2.72,15,0,0.9412,54,0
5.31,3,5,0.4,22,0
4.87,11,2,0.8,25,1
3.07,11,1,0.8571,5,1
4.08,7,3,0.6667,9,1
9.07,2,2,0.5,14,0
7.14,4,1,0.7143,11,0
2.82,11,3,0.75,18,0
2.66,10,0,0.9167,29,0
4.93,7,1,0.8,41,0
6.52,9,1,0.8333,4,1
1.73,13,0,0.9333,23,0
6.83,9,1,0.8333,17,1
4.56,2,5,0.3333,5,0
2.06,13,2,0.8235,22,0
1.6,7,1,0.8,0,1
2.01,15,0,0.9412,5,1
1.36,8,1,0.8182,1,1
1.93,13,2,0.8235,35,0
1.73,6,3,0.6364,60,0
2.83,7,2,0.7273,2,1
8.51,0,7,0.1111,22,0
5.05,2,6,0.3,16,0
5.17,3,4,0.4444,4,1
7.29,5,3,0.6,14,1
9.16,3,1,0.6667,17,0
7.58,3,4,0.4444,19,0
5.41,9,2,0.7692,6,1
7.22,1,3,0.3333,16,0
6.26,3,7,0.3333,10,0
8.84,0,5,0.1429,25,0
2.98,9,2,0.7692,4,1
8.36,0,3,0.2,4,0
1.62,11,2,0.8,7,1
1.98,15,3,0.8,34,0
3.08,8,2,0.75,33,1
2.91,13,1,0.875,5,1
9.8,0,4,0.1667,17,0
7.69,1,2,0.4,12,0
7.39,0,1,0.3333,15,0
7.49,1,3,0.3333,22,0
6.15,7,5,0.5714,3,1
8.58,3,2,0.5714,20,0
2.99,10,0,0.9167,0,1
7.66,0,3,0.2,23,0
2.1,8,2,0.75,51,0
9.66,1,4,0.2857,18,0
6.21,4,4,0.5,2,0
4.2,8,2,0.75,13,0
5.3,3,3,0.5,20,1
4.08,15,1,0.8889,45,0
5.41,7,1,0.8,17,1
4.53,8,2,0.75,16,1
5.83,3,5,0.4,27,0
3.93,6,2,0.7,6,0
3.15,14,0,0.9375,5,1
1.75,8,0,0.9,4,0
5.91,1,1,0.5,3,1
2.65,4,4,0.5,15,1
5.38,2,5,0.3333,16,0
2.06,14,1,0.8824,1,1
4.8,6,1,0.7778,49,0
3.19,5,1,0.75,4,1
2.93,10,2,0.7857,2,1
9.91,3,5,0.4,7,1
8.52,2,3,0.4286,16,0
2.97,6,4,0.5833,11,1
1.84,8,1,0.8182,48,0
2.77,15,0,0.9412,4,1
2.87,15,3,0.8,29,0
3.49,12,2,0.8125,46,0
1.35,13,0,0.9333,3,1
4.45,14,1,0.8824,26,0
7.41,2,6,0.3,22,0
5.69,3,7,0.3333,12,0
4.86,6,0,0.875,59,0
5.97,6,5,0.5385,10,1
3.57,7,1,0.8,3,1
5.37,0,6,0.125,11,0
4.16,13,0,0.9333,57,0
4.54,11,0,0.9231,19,0
3.6,7,3,0.6667,14,1
2.19,9,1,0.8333,1,1
6.52,2,4,0.375,4,0
6.17,4,4,0.5,13,0
1.71,15,1,0.8889,6,1
3.07,3,1,0.6667,9,0
3.67,10,1,0.8462,1,1
2.23,15,1,0.8889,54,1
1.1,10,1,0.8462,3,1
1.96,5,1,0.75,7,1
4.17,10,3,0.7333,20,0
7.44,2,7,0.2727,14,0
5.08,5,2,0.6667,6,0
1.95,6,1,0.7778,1,0
2.99,5,5,0.5,15,0
8.22,3,5,0.4,20,0
7.48,2,3,0.4286,18,0
3.39,12,1,0.8667,3,1
7.7,2,1,0.6,17,0
2.98,7,1,0.8,6,0
6.98,0,2,0.25,29,0
3.37,7,2,0.7273,28,0
6.93,5,5,0.5,9,1
6.73,1,7,0.2,3,0
4.77,10,0,0.9167,48,0
5.6,3,3,0.5,27,0
4.99,14,2,0.8333,53,0
1.58,6,0,0.875,17,1
4.58,4,4,0.5,18,0
1.62,13,2,0.8235,30,1
1.58,7,2,0.7273,4,1
2.52,8,1,0.8182,0,1
3.62,9,1,0.8333,5,1
7.67,3,3,0.5,29,0
6.51,0,1,0.3333,5,0
4.7,13,0,0.9333,54,0
4.17,8,2,0.75,46,0
1.54,14,1,0.8824,5,1
2.89,6,0,0.875,4,0
1.93,15,0,0.9412,6,1
6.97,9,3,0.7143,9,1
6.07,8,2,0.75,9,1
3.66,13,1,0.875,34,0
6.18,6,1,0.7778,17,0
3.1,11,1,0.8571,4,1
5.9,4,2,0.625,13,0
3.71,6,3,0.6364,4,1
9.73,1,2,0.4,17,0
7.01,8,5,0.6,15,0
6.38,3,2,0.5714,8,0
5.51,0,4,0.1667,13,0
2.67,6,1,0.7778,6,1
5.25,9,2,0.7692,7,0
5.27,0,1,0.3333,14,0
4.82,5,1,0.75,4,1
3.76,14,1,0.8824,7,0
2.46,11,0,0.9231,4,1
7.15,6,4,0.5833,3,0
9.0,3,2,0.5714,28,0
1.98,5,0,0.8571,1,1
2.36,15,0,0.9412,15,1
2.56,15,0,0.9412,4,1
8.06,0,5,0.1429,6,0
3.09,11,2,0.8,47,1
3.78,12,0,0.9286,6,1
2.28,7,0,0.8889,3,1
7.04,3,6,0.3636,10,0
5.01,8,3,0.6923,3,1
9.87,0,1,0.3333,17,0
2.56,6,5,0.5385,8,1
1.61,12,3,0.7647,37,1
3.27,4,3,0.5556,18,0
6.9,4,4,0.5,13,1
3.99,2,4,0.375,16,0
4.4,13,2,0.8235,18,0
2.31,6,1,0.7778,27,1
4.48,5,5,0.5,17,1
7.48,0,1,0.3333,8,0
9.2,0,7,0.1111,23,0
5.04,8,1,0.8182,12,1
5.87,2,5,0.3333,15,0
2.9,9,1,0.8333,44,1
3.22,7,1,0.8,12,1
7.15,0,5,0.1429,9,0
5.72,3,3,0.5,16,0
7.16,7,3,0.6667,15,1
2.33,11,2,0.8,38,0
2.25,6,3,0.6364,20,1
5.97,3,6,0.3636,22,0
3.61,10,2,0.7857,57,0
1.42,10,1,0.8462,4,1
2.85,13,0,0.9333,2,1
8.64,2,6,0.3,24,0
2.29,13,1,0.875,0,1
3.38,9,1,0.8333,18,0
2.5,6,0,0.875,2,1
4.73,8,3,0.6923,15,0
3.15,3,3,0.5,15,0
3.46,9,0,0.9091,7,0
7.16,2,3,0.4286,18,0
4.23,11,3,0.75,39,0
3.42,11,2,0.8,6,1
1.38,15,2,0.8421,2,1
5.31,0,3,0.2,26,0
2.09,11,2,0.8,21,0
5.44,2,6,0.3,24,0
2.49,8,2,0.75,6,0
6.87,0,7,0.1111,17,0
2.08,10,1,0.8462,35,0
4.26,14,1,0.8824,15,0
5.77,2,4,0.375,9,0
3.51,4,1,0.7143,13,0
3.04,14,0,0.9375,3,1
2.64,3,2,0.5714,2,0
2.93,9,4,0.6667,10,1
1.95,8,1,0.8182,5,0
7.78,2,7,0.2727,21,0
8.61,0,3,0.2,21,0
2.0,7,1,0.8,34,0
2.51,7,3,0.6667,7,1
2.51,12,0,0.9286,1,1
5.51,3,7,0.3333,9,0
3.0,9,2,0.7692,0,1
6.84,3,3,0.5,12,0
6.62,0,6,0.125,13,0
2.38,7,2,0.7273,1,1
6.6,6,4,0.5833,11,0
9.59,0,3,0.2,4,0
5.96,3,2,0.5714,8,0
3.56,6,3,0.6364,58,0
8.96,3,3,0.5,12,1
1.81,6,0,0.875,34,1
5.61,5,3,0.6,17,0
1.88,8,1,0.8182,29,0
7.75,1,1,0.5,30,0
3.18,7,1,0.8,40,0
6.45,9,1,0.8333,5,1
4.28,2,4,0.375,13,0
3.83,6,3,0.6364,19,0
8.44,3,5,0.4,17,0
6.48,3,4,0.4444,7,1
3.91,10,1,0.8462,47,0
6.37,7,2,0.7273,4,1
5.47,3,1,0.6667,9,0
5.78,7,2,0.7273,15,0
3.68,13,2,0.8235,7,0
6.84,8,4,0.6429,13,0
3.26,11,0,0.9231,16,1
8.03,3,7,0.3333,12,0
3.64,2,4,0.375,14,0
5.47,2,3,0.4286,26,0
4.62,12,0,0.9286,41,1
1.84,9,0,0.9091,35,1
3.35,6,2,0.7,57,0
6.48,7,2,0.7273,12,0
8.94,2,7,0.2727,30,0
4.01,10,0,0.9167,42,1
4.09,11,3,0.75,42,0
8.5,3,7,0.3333,21,0
4.63,4,1,0.7143,13,0
5.32,4,3,0.5556,17,0
2.06,11,1,0.8571,51,1
2.7,10,2,0.7857,6,1
4.84,6,2,0.7,41,0
3.1,15,3,0.8,57,0
2.01,6,1,0.7778,0,1
8.49,0,3,0.2,19,0
3.42,14,2,0.8333,6,1
5.46,0,6,0.125,17,0
6.79,4,4,0.5,12,1
4.61,9,3,0.7143,32,1
4.03,8,2,0.75,17,0
9.67,2,3,0.4286,9,0
5.67,5,5,0.5,9,0
4.38,11,0,0.9231,41,0
6.66,2,4,0.375,27,0
6.9,0,5,0.1429,28,0
7.23,0,5,0.1429,29,0
1.94,11,0,0.9231,7,1
4.52,15,3,0.8,58,0
4.77,6,1,0.7778,17,0
6.95,3,6,0.3636,6,0
1.12,13,2,0.8235,1,1
4.27,5,5,0.5,2,1
7.96,2,1,0.6,13,0
3.34,11,2,0.8,22,0
3.53,9,1,0.8333,3,1
1.61,11,2,0.8,6,1
3.23,5,2,0.6667,0,1
2.1,8,3,0.6923,22,1
3.37,5,1,0.75,1,1
3.48,10,1,0.8462,5,1
7.52,1,7,0.2,13,0
2.63,10,3,0.7333,18,0
2.92,15,0,0.9412,51,0
4.42,14,2,0.8333,27,0
5.52,3,5,0.4,3,1
8.48,1,1,0.5,22,0
5.36,1,7,0.2,7,0
4.62,11,0,0.9231,45,0
3.35,12,1,0.8667,4,1
1.82,9,2,0.7692,4,1
8.58,3,1,0.6667,20,0
2.67,15,0,0.9412,27,1
4.06,3,3,0.5,2,0
3.0,3,2,0.5714,2,1
2.8,7,1,0.8,2,1
2.32,10,1,0.8462,21,1
7.23,7,3,0.6667,8,0
4.49,15,1,0.8889,22,1
2.29,7,0,0.8889,46,0
2.73,7,1,0.8,48,0
3.0,9,1,0.8333,35,1
4.68,15,0,0.9412,45,0
4.72,6,3,0.6364,27,0
5.53,0,4,0.1667,9,0
6.92,2,5,0.3333,8,0
2.48,9,1,0.8333,25,1
2.09,10,1,0.8462,7,0
3.64,8,1,0.8182,3,1
4.36,9,3,0.7143,13,0
2.99,7,2,0.7273,7,0
2.91,5,1,0.75,15,1
2.7,7,2,0.7273,4,1
6.07,2,1,0.6,3,1
1.53,6,0,0.875,5,1
3.62,12,3,0.7647,56,0
7.72,0,2,0.25,22,0
9.16,0,7,0.1111,12,0
1.21,12,2,0.8125,7,1
8.06,3,2,0.5714,14,0
2.57,14,2,0.8333,2,1
3.89,13,0,0.9333,7,1
4.27,9,0,0.9091,29,0
1.89,8,2,0.75,1,1
2.14,15,1,0.8889,7,1
7.01,5,1,0.75,7,0
4.9,7,2,0.7273,14,0
6.06,3,4,0.4444,5,0
1.86,12,0,0.9286,2,1
7.12,7,3,0.6667,3,0
3.44,11,2,0.8,18,0
2.63,10,1,0.8462,0,1
2.85,9,3,0.7143,48,0
4.77,5,1,0.75,13,0
2.95,10,0,0.9167,6,1
6.36,9,1,0.8333,16,0
2.84,9,0,0.9091,51,0
3.23,9,0,0.9091,4,1
2.04,11,0,0.9231,18,0
9.51,3,5,0.4,6,1
7.19,7,3,0.6667,9,0
6.72,3,5,0.4,10,0
4.66,11,2,0.8,39,0
1.96,13,0,0.9333,7,1
2.7,8,0,0.9,2,1
3.92,11,0,0.9231,7,1
2.83,15,0,0.9412,2,1
3.5,15,2,0.8421,29,0
6.66,3,1,0.6667,2,1
5.71,7,4,0.6154,6,1
4.24,9,2,0.7692,43,0
5.17,0,7,0.1111,30,0
8.51,2,7,0.2727,16,0
9.79,2,6,0.3,12,0
2.11,11,1,0.8571,58,0
1.37,8,1,0.8182,1,1
4.8,9,3,0.7143,11,0
1.66,8,1,0.8182,1,1
3.62,15,3,0.8,32,0
5.29,2,7,0.2727,30,0
4.84,8,2,0.75,18,1
2.33,10,1,0.8462,3,1
3.52,8,2,0.75,1,1
4.7,13,1,0.875,20,0
3.37,11,2,0.8,3,1
8.37,2,1,0.6,9,0
7.46,2,5,0.3333,12,0
3.2,14,1,0.8824,3,1
2.64,8,3,0.6923,17,1
3.21,6,1,0.7778,35,0
3.7,13,0,0.9333,2,1
3.11,8,1,0.8182,16,0
3.49,8,2,0.75,20,1
1.33,12,2,0.8125,4,1
3.62,2,4,0.375,17,0
2.72,12,3,0.7647,48,0
1.24,12,1,0.8667,6,1
1.17,7,0,0.8889,0,1
9.85,1,4,0.2857,5,0
6.39,8,2,0.75,14,0
9.03,0,3,0.2,13,0
5.69,8,1,0.8182,3,1
3.71,2,4,0.375,6,0
1.94,15,2,0.8421,4,1
1.48,6,1,0.7778,5,1
1.81,12,3,0.7647,45,1
7.31,9,3,0.7143,16,0
1.95,11,2,0.8,52,1
3.9,11,0,0.9231,22,1
7.25,7,5,0.5714,4,1
4.45,7,1,0.8,39,0
1.47,14,1,0.8824,2,1
1.43,13,0,0.9333,7,1
5.82,2,6,0.3,22,0
3.52,8,3,0.6923,33,0
3.14,8,3,0.6923,4,1
9.67,3,2,0.5714,17,0
5.62,0,2,0.25,9,0
5.2,2,2,0.5,15,0
4.81,2,1,0.6,15,0
3.99,9,5,0.625,14,0
2.71,3,5,0.4,3,1
1.75,11,0,0.9231,6,1
2.31,9,2,0.7692,7,1
6.5,5,3,0.6,18,0
4.07,8,5,0.6,18,0
7.48,9,1,0.8333,4,1
4.41,5,5,0.5,3,1
5.54,2,3,0.4286,10,0
3.34,8,0,0.9,59,0
2.82,11,0,0.9231,1,1
7.24,0,1,0.3333,30,0
5.22,7,5,0.5714,6,0
8.78,2,5,0.3333,25,0
5.67,0,6,0.125,17,0
1.45,9,0,0.9091,3,0
6.52,3,5,0.4,5,1
3.87,9,2,0.7692,12,0
2.39,6,0,0.875,1,1
7.48,5,4,0.5455,15,0
5.03,1,5,0.25,26,0
2.91,14,0,0.9375,42,0
2.32,13,2,0.8235,19,0
9.05,3,3,0.5,12,0
3.38,11,1,0.8571,3,1
7.32,8,4,0.6429,10,1
7.36,2,7,0.2727,21,0
3.44,4,5,0.4545,6,1
8.36,1,1,0.5,7,0
3.25,10,2,0.7857,0,1
6.0,9,2,0.7692,8,0
3.36,9,0,0.9091,22,1
1.75,9,3,0.7143,15,0
2.96,13,2,0.8235,6,1
7.94,3,7,0.3333,12,0
3.37,10,1,0.8462,56,1
3.25,14,0,0.9375,5,1
1.12,15,2,0.8421,3,1
5.73,7,2,0.7273,6,1
5.82,8,4,0.6429,12,0
2.56,7,1,0.8,39,0
3.32,12,1,0.8667,55,0
9.43,1,7,0.2,19,0
4.92,4,1,0.7143,6,1
1.44,6,1,0.7778,6,1
6.42,1,7,0.2,26,0
8.31,3,1,0.6667,13,0
1.51,9,2,0.7692,0,1
1.7,11,0,0.9231,48,0
7.02,2,2,0.5,5,1
1.75,13,1,0.875,19,0
8.12,3,1,0.6667,11,0
3.53,8,2,0.75,27,0
4.25,11,1,0.8571,43,0
1.53,7,0,0.8889,31,1
6.5,2,5,0.3333,17,0
3.24,15,2,0.8421,51,1
2.01,15,1,0.8889,4,1
2.21,9,2,0.7692,7,0
1.94,9,2,0.7692,16,1
4.31,15,2,0.8421,35,0
7.35,3,6,0.3636,18,0
7.85,3,5,0.4,21,0
7.53,0,5,0.1429,28,0
3.32,15,0,0.9412,23,0
8.49,1,6,0.2222,6,0
1.08,12,2,0.8125,1,1
6.57,1,6,0.2222,25,0
5.13,6,5,0.5385,12,1
1.96,14,0,0.9375,1,1
3.82,10,0,0.9167,4,1
3.0,11,3,0.75,16,0
3.88,7,1,0.8,13,1
3.89,13,1,0.875,2,1
4.48,2,3,0.4286,3,1
9.87,3,7,0.3333,9,1
4.8,7,5,0.5714,8,1
4.62,4,2,0.625,9,1
9.32,1,7,0.2,9,0
7.3,3,2,0.5714,3,1
3.31,11,3,0.75,30,0
4.44,13,3,0.7778,24,1
2.17,9,0,0.9091,2,1
3.61,9,0,0.9091,19,0
5.63,1,5,0.25,7,0
4.06,8,2,0.75,26,0
4.95,3,4,0.4444,10,0
5.03,1,2,0.4,19,0
4.45,2,5,0.3333,16,0
3.51,8,2,0.75,10,0
7.27,3,4,0.4444,3,1
1.87,14,0,0.9375,1,1
8.6,1,2,0.4,15,0
6.48,2,3,0.4286,20,0
3.19,9,2,0.7692,2,1
2.15,13,2,0.8235,2,1
3.65,9,0,0.9091,48,0
6.74,1,1,0.5,27,0
6.77,9,5,0.625,4,1
2.26,13,2,0.8235,6,1
1.96,7,0,0.8889,60,0
4.63,12,2,0.8125,45,0
6.29,0,2,0.25,20,0
3.12,10,1,0.8462,54,0
3.89,13,1,0.875,4,1
9.92,2,4,0.375,29,0
2.22,13,2,0.8235,1,1
4.79,9,0,0.9091,16,1
4.14,8,1,0.8182,58,0
4.42,10,3,0.7333,18,1
7.45,3,1,0.6667,6,1
3.88,13,1,0.875,7,1
2.58,15,0,0.9412,1,1
2.64,14,0,0.9375,57,0
4.31,14,2,0.8333,49,0
2.43,9,0,0.9091,23,0
4.49,8,2,0.75,8,1
2.53,5,2,0.6667,1,1
3.78,8,1,0.8182,26,0
3.99,15,3,0.8,37,0
2.46,8,1,0.8182,6,1
3.06,6,4,0.5833,15,0
9.28,1,3,0.3333,8,0
7.09,2,7,0.2727,8,0
2.46,11,2,0.8,19,0
6.43,4,1,0.7143,10,0
4.13,6,1,0.7778,35,1
2.46,11,1,0.8571,43,1
2.79,6,0,0.875,7,0
3.69,12,1,0.8667,7,1
3.35,8,1,0.8182,7,1
8.02,0,1,0.3333,30,0
1.02,12,2,0.8125,0,1
3.25,9,3,0.7143,16,1
8.2,1,5,0.25,30,0
3.42,10,0,0.9167,56,1
6.82,9,3,0.7143,16,0
9.31,1,1,0.5,11,0
5.57,1,3,0.3333,26,0
7.77,0,1,0.3333,29,0
1.57,8,2,0.75,7,1
5.98,9,1,0.8333,6,1
4.93,6,3,0.6364,21,0
9.2,2,4,0.375,15,0
1.53,11,1,0.8571,25,1
4.43,9,2,0.7692,6,1
3.11,12,2,0.8125,1,1
1.51,10,2,0.7857,2,1
8.51,3,7,0.3333,24,0
5.08,0,1,0.3333,14,0
1.98,12,1,0.8667,4,1
6.6,1,7,0.2,8,0
5.56,4,3,0.5556,3,0
3.94,3,3,0.5,16,0
7.77,2,2,0.5,23,0
1.56,12,0,0.9286,4,1
4.62,9,1,0.8333,11,1
2.18,12,2,0.8125,7,1
4.12,13,1,0.875,58,1
1.31,6,1,0.7778,0,1
3.25,2,3,0.4286,3,0
9.0,3,3,0.5,25,0
2.08,14,1,0.8824,2,0
3.99,14,3,0.7895,56,0
3.53,10,0,0.9167,2,0
1.94,7,1,0.8,6,1
1.87,13,2,0.8235,3,0
2.76,10,3,0.7333,35,0
9.82,1,6,0.2222,23,0
7.92,0,5,0.1429,4,0
1.55,15,0,0.9412,1,1
3.74,3,4,0.4444,10,0
1.23,9,1,0.8333,5,1
7.66,1,2,0.4,13,0
1.83,8,0,0.9,5,1
2.16,11,2,0.8,2,1
1.9,6,0,0.875,3,1
5.83,4,3,0.5556,2,1
5.02,1,4,0.2857,12,0
9.06,1,3,0.3333,3,0
2.94,11,2,0.8,34,0
3.8,2,2,0.5,17,0
3.02,8,0,0.9,1,1
2.27,14,0,0.9375,16,0
2.55,14,2,0.8333,3,1
6.58,3,3,0.5,24,0
3.54,15,2,0.8421,56,0
4.71,4,5,0.4545,10,0
7.91,0,1,0.3333,12,0
9.29,2,4,0.375,9,0
2.0,13,3,0.7778,43,0
1.64,10,1,0.8462,52,0
4.63,13,1,0.875,47,1
2.39,5,0,0.8571,6,1
1.26,8,2,0.75,2,1
3.75,11,3,0.75,15,1
4.1,6,2,0.7,12,1
3.38,5,3,0.6,9,0
3.02,8,1,0.8182,20,0
2.15,15,2,0.8421,56,0
7.72,2,3,0.4286,19,0
5.86,9,5,0.625,15,0
2.76,15,0,0.9412,46,0
4.68,2,3,0.4286,6,1
6.43,1,7,0.2,3,0
7.64,1,5,0.25,19,0
4.71,5,4,0.5455,6,0
3.08,2,4,0.375,11,0
5.57,6,1,0.7778,8,1
4.48,8,4,0.6429,9,1
5.38,2,4,0.375,4,1
5.48,3,2,0.5714,9,1
1.69,8,2,0.75,6,0
7.74,1,2,0.4,18,0
3.51,9,3,0.7143,54,0
4.39,2,3,0.4286,2,1
1.61,7,2,0.7273,49,0
7.65,3,3,0.5,12,1
4.95,9,0,0.9091,27,0
3.29,5,5,0.5,16,0
6.4,1,2,0.4,25,0
2.92,14,3,0.7895,54,0
5.23,4,2,0.625,4,1
6.97,1,2,0.4,12,0
2.46,15,0,0.9412,43,1
2.67,4,1,0.7143,3,1
3.14,9,2,0.7692,5,1
5.07,4,3,0.5556,6,0
2.62,8,2,0.75,34,0
4.54,9,3,0.7143,38,1
2.85,7,1,0.8,1,1
4.71,11,3,0.75,51,0
5.28,2,2,0.5,12,0
8.88,0,1,0.3333,22,0
3.25,9,1,0.8333,0,1
2.1,15,2,0.8421,46,0
1.79,12,1,0.8667,4,1
6.24,7,3,0.6667,8,1
4.92,7,3,0.6667,29,0
2.98,9,0,0.9091,56,0
6.54,8,4,0.6429,12,0
1.36,9,2,0.7692,6,0
8.43,2,5,0.3333,13,0
9.34,0,1,0.3333,21,0
5.91,7,5,0.5714,15,0
8.97,1,1,0.5,14,0
3.81,6,2,0.7,3,1
2.57,14,1,0.8824,5,1
5.3,5,3,0.6,10,1
4.58,5,2,0.6667,8,0
3.91,13,2,0.8235,30,0
9.4,1,1,0.5,8,0
3.75,11,0,0.9231,3,1
6.73,6,1,0.7778,4,1
9.97,3,5,0.4,4,0
3.84,15,3,0.8,44,1
2.12,6,3,0.6364,44,0
4.02,6,2,0.7,50,0
2.57,4,1,0.7143,15,0
1.95,12,2,0.8125,48,0
6.94,1,1,0.5,14,0
3.86,15,1,0.8889,1,1
2.86,10,1,0.8462,5,1
2.0,10,0,0.9167,0,1
4.19,14,3,0.7895,30,1
2.32,12,2,0.8125,46,0
4.14,9,1,0.8333,28,0
3.2,11,1,0.8571,0,1
3.1,10,2,0.7857,3,1
4.37,5,2,0.6667,17,1
6.2,3,2,0.5714,8,1
7.16,0,5,0.1429,4,0
2.0,15,1,0.8889,30,0
3.28,7,0,0.8889,6,1
2.12,13,1,0.875,4,0
4.08,8,3,0.6923,16,0
2.74,3,2,0.5714,11,0
7.5,7,3,0.6667,18,0
2.34,7,3,0.6667,39,0
4.48,9,3,0.7143,4,1
4.02,12,1,0.8667,32,1
1.86,9,2,0.7692,5,1
9.32,1,5,0.25,30,0
6.65,9,3,0.7143,14,0
4.32,5,1,0.75,11,1
8.68,1,6,0.2222,10,0
8.08,0,4,0.1667,22,0
5.28,2,4,0.375,17,0
3.1,6,2,0.7,1,1
5.13,8,4,0.6429,12,1
7.19,8,4,0.6429,5,1
2.02,14,1,0.8824,3,1
4.49,9,2,0.7692,20,0
1.27,15,0,0.9412,5,0
1.43,8,0,0.9,6,1
4.72,6,1,0.7778,3,1
6.34,1,2,0.4,17,0
7.28,0,4,0.1667,25,0
1.03,7,0,0.8889,3,1
7.09,6,1,0.7778,2,1
4.36,13,1,0.875,15,0
8.36,3,2,0.5714,9,0
7.41,5,3,0.6,12,0
6.07,1,5,0.25,6,0
3.95,10,1,0.8462,0,1
2.61,12,0,0.9286,6,1
6.96,1,7,0.2,13,0
8.61,2,2,0.5,3,1
2.49,10,3,0.7333,17,0
3.83,10,1,0.8462,0,1
3.16,15,0,0.9412,26,1
1.86,10,1,0.8462,5,0
6.49,2,4,0.375,6,0
8.0,0,5,0.1429,15,0
6.31,9,3,0.7143,2,1
2.66,11,2,0.8,35,0
2.97,2,1,0.6,10,0
2.58,9,4,0.6667,14,0
5.94,3,3,0.5,6,0
8.84,2,2,0.5,17,0
3.12,10,0,0.9167,6,1
5.51,2,2,0.5,13,0
2.06,9,1,0.8333,6,1
2.53,12,1,0.8667,2,1
4.75,4,3,0.5556,3,1
3.47,5,3,0.6,3,0
3.66,15,1,0.8889,44,1
2.75,13,1,0.875,18,0
3.01,15,2,0.8421,59,1
4.7,2,3,0.4286,18,0
2.49,10,2,0.7857,36,0
5.98,7,1,0.8,4,0
5.06,3,2,0.5714,7,0
4.43,6,3,0.6364,60,0
2.8,4,5,0.4545,3,1
4.46,13,2,0.8235,55,1
6.78,4,2,0.625,10,1
2.64,11,2,0.8,5,1
1.52,5,0,0.8571,2,1
3.32,10,1,0.8462,18,1
5.69,2,1,0.6,10,1
3.75,12,1,0.8667,42,0
